"index","Familie","Gattung","Art","D_3__Anaerolineales","D_3__Bacteroidales","D_3__Betaproteobacteriales","D_3__Clostridiales","D_3__Coriobacteriales","D_3__Desulfobacterales","D_3__Erysipelotrichales","D_3__Fibrobacterales","D_3__Lactobacillales","D_3__Methanobacteriales","D_3__Methanomicrobiales","D_3__Saccharimonadales","D_3__Selenomonadales","D_3__Spirochaetales","D_3__Synergistales","D_3__Verrucomicrobiales","D_3__Bacillales","D_3__Enterobacteriales","D_3__Micrococcales","D_3__Pseudomonadales","D_3__Sphingobacteriales","D_3__Bifidobacteriales","D_3__Fusobacteriales","D_3__Campylobacterales","D_3__Methanomassiliicoccales","D_3__Mycoplasmatales","D_3__Pedosphaerales","D_3__Pirellulales","D_3__Desulfovibrionales","D_3__Burkholderiales bacterium Beta_02","D_3__Elusimicrobiales","D_3__Endomicrobiales","D_3__Aeromonadales","D_3__Anaeroplasmatales","D_3__Cardiobacteriales","D_3__Flavobacteriales","D_3__Pasteurellales","D_3__Opitutales","D_3__Corynebacteriales","D_3__Bdellovibrionales","D_3__Caulobacterales","D_3__Chloroflexales","D_3__Chthoniobacterales","D_3__Cytophagales","D_3__Diplorickettsiales","D_3__Propionibacteriales","D_3__Rhizobiales","D_3__Rhodobacterales","D_3__Sphingomonadales","D_3__Xanthomonadales","D_3__Alteromonadales","D_3__Cellvibrionales","D_3__Chitinophagales","D_3__Paracaedibacterales","D_3__Methanosarcinales","D_3__Izimaplasmatales","D_3__Actinomycetales","D_3__Nostocales","D_3__Rickettsiales","D_3__Gastranaerophilales","D_3__Victivallales","D_3__Entomoplasmatales","D_3__Acholeplasmatales","D_3__Oligoflexales","D_3__Parabasalia","D_3__Acetobacterales","D_3__Leptospirales","D_3__Deferribacterales","D_3__Blastocatellales","D_3__Frankiales","D_3__Fungi","D_3__Oligosphaerales"
"HEI1211BAER1","Ursidae","Ursus","Braunbaer",0,0,0,13753,0,0,1767,0,97,0,0,0,0,0,0,0,857,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1211BAER2","Ursidae","Ursus","Braunbaer",0,0,0,43602,0,0,0,0,2205,0,0,0,0,0,0,0,33,4884,0,136,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1311BAER1","Ursidae","Ursus","Braunbaer",0,0,0,11551,0,0,948,0,1234,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1311BAER2","Ursidae","Ursus","Braunbaer",0,0,0,13341,0,0,1789,0,2665,0,0,0,393,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1411BAER1","Ursidae","Ursus","Braunbaer",0,0,0,8802,0,0,522,0,350,0,0,0,0,0,0,0,0,3736,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1411BAER2","Ursidae","Ursus","Braunbaer",0,0,0,17387,0,0,609,0,711,0,0,0,54,0,0,0,0,4072,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1511BAER1","Ursidae","Ursus","Braunbaer",0,0,0,6766,0,0,287,0,445,0,0,0,0,0,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1511BAER2","Ursidae","Ursus","Braunbaer",0,0,0,11361,0,0,904,0,104,0,0,0,0,0,0,0,193,1248,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1611BAER2","Ursidae","Ursus","Braunbaer",0,0,0,11708,0,0,1597,0,0,0,0,0,0,0,0,0,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1710BAERW","Ursidae","Ursus","Braunbaer",0,0,0,4343,0,0,310,0,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1908BAERK","Ursidae","Ursus","Braunbaer",0,0,0,2813,0,0,563,0,0,0,0,0,0,0,0,0,414,4429,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR1","Equidae","Equus","Steppenzebra",0,584,0,363,0,0,0,464,0,39,0,0,47,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR2","Equidae","Equus","Steppenzebra",0,2909,0,3213,0,0,65,911,0,140,56,0,270,2470,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR3","Equidae","Equus","Steppenzebra",0,1174,0,876,0,0,0,294,0,164,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA1","Giraffidae","Giraffa","Giraffe",0,4571,0,2935,0,0,0,0,0,86,31,66,275,591,0,67,1892,228,0,547,0,0,0,0,26,0,0,0,109,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA2","Giraffidae","Giraffa","Giraffe",0,4569,0,4842,0,0,0,250,0,180,0,0,379,1600,0,504,579,0,0,0,0,0,23,0,118,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA3","Giraffidae","Giraffa","Giraffe",0,5361,0,5271,0,0,0,271,0,0,44,65,455,1002,0,385,255,182,0,0,0,0,0,0,104,0,0,0,164,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA4","Giraffidae","Giraffa","Giraffe",0,10182,21,7765,0,0,0,356,0,201,40,0,541,1537,0,223,1468,70,0,0,0,0,0,0,156,0,0,0,147,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP1","Giraffidae","Okapia","Okapi",0,10299,290,6024,0,0,0,0,0,13,278,77,313,2281,0,188,2314,1155,0,641,0,0,0,19,94,0,0,0,64,0,0,0,0,0,0,24,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP2","Giraffidae","Okapia","Okapi",0,6890,0,7360,0,0,12,0,0,78,274,0,279,985,0,845,419,1364,0,0,0,0,0,0,80,0,0,0,150,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP3","Giraffidae","Okapia","Okapi",0,10494,283,9733,0,0,14,0,0,27,598,70,313,1870,0,2448,713,640,0,919,0,0,0,0,218,0,0,47,90,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707ORAN1","Homininae","Pongo","Orang-Utan",0,7660,66,5173,0,0,296,0,0,159,0,86,770,1546,0,0,27,83,0,0,0,0,0,0,12,0,0,26,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
"KLN1707ORAN2","Homininae","Pongo","Orang-Utan",0,8249,111,5428,0,0,284,70,0,304,0,106,1018,1467,0,0,32,62,0,0,0,0,0,0,0,0,0,46,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
"KLN1707VARI1","Lemuridae","Varecia","Vari",0,12116,2020,2444,0,0,139,0,0,0,0,0,872,3023,0,537,64,30,0,590,0,0,0,0,325,0,0,0,0,0,0,0,799,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707VARI2","Lemuridae","Varecia","Vari",0,9163,879,1662,0,0,0,0,0,0,0,0,616,4899,0,148,22,0,0,146,0,0,874,0,1186,0,0,0,149,0,514,0,331,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1805ZEBR1","Equidae","Equus","Grevyzebra",0,767,0,2165,0,0,23,121,62,174,0,0,0,876,0,278,4771,0,299,843,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1805ZEBR2","Equidae","Equus","Grevyzebra",0,554,30,2592,23,0,0,103,147,266,26,0,25,933,0,306,4114,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1805ZEBR3","Equidae","Equus","Grevyzebra",0,809,0,2804,0,0,0,131,53,409,37,0,0,1513,0,127,5755,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1905ERDM1","Herpestidae","Suricata","Erdmaennchen",0,0,0,288,0,0,0,0,2023,0,0,0,0,0,0,0,2244,2817,55,10763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1905ERDM2","Herpestidae","Suricata","Erdmaennchen",0,24,0,3366,126,0,190,0,2065,0,0,0,0,0,0,0,5499,66,0,5091,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1905NASH1","Rhinocerotidae","Diceros","Spitzmaulnashorn",0,3962,0,5467,0,0,0,58,2256,39,143,96,275,2977,450,522,5911,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0
"KLN1905ZEBR1","Equidae","Equus","Grevyzebra",0,921,0,4037,29,0,37,101,2033,147,11,26,21,910,0,381,5150,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1905ZEBR2","Equidae","Equus","Grevyzebra",0,1176,0,2225,0,0,0,76,916,221,43,0,0,2377,0,224,6829,0,1204,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2005ERDM1","Herpestidae","Suricata","Erdmaennchen",0,20,0,11326,0,0,88,0,222,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2005ERDM2","Herpestidae","Suricata","Erdmaennchen",0,0,0,9272,0,0,0,0,1630,0,0,0,0,0,0,0,457,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2005NASH1","Rhinocerotidae","Diceros","Spitzmaulnashorn",0,3808,0,5920,0,0,56,252,1049,251,284,150,363,957,434,1122,441,0,118,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2005NASH2","Rhinocerotidae","Diceros","Spitzmaulnashorn",0,4669,0,5811,134,0,16,238,640,96,162,137,418,505,537,907,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0
"KLN2802FLUS1","Hippopotamidae","Hippopotamus","Flusspferd",0,162,0,6292,0,0,2779,0,112,298,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802FLUS2","Hippopotamidae","Hippopotamus","Flusspferd",0,56,0,9739,0,0,3737,0,344,1251,0,0,934,0,0,0,65,0,402,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802FLUS3","Hippopotamidae","Hippopotamus","Flusspferd",0,373,0,6047,0,0,3037,0,231,711,0,0,263,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802FLUS4","Hippopotamidae","Hippopotamus","Flusspferd",0,1471,0,5256,0,0,1873,0,0,579,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802FLUS5","Hippopotamidae","Hippopotamus","Flusspferd",0,0,0,5725,0,0,2583,0,114,558,0,0,136,0,0,0,0,0,182,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802GORI1","Homininae","Gorilla","Gorilla",0,695,271,2231,0,0,0,0,2532,559,0,0,213,228,0,0,0,0,0,0,0,264,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802GORI2","Homininae","Gorilla","Gorilla",0,57,112,3780,0,0,34,0,3787,900,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802GORI3","Homininae","Gorilla","Gorilla",0,1146,167,4708,0,0,0,0,2454,491,0,0,190,671,0,0,0,0,0,0,0,261,0,0,0,0,0,0,76,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802GORI4","Homininae","Gorilla","Gorilla",0,107,115,3775,0,0,0,0,3616,884,0,0,0,195,0,0,0,0,0,0,0,412,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802IMPA1","Bovidae","Aepyceros","Impala",0,546,0,757,0,0,0,45,0,305,0,0,51,187,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802IMPA2","Bovidae","Aepyceros","Impala",0,1023,0,1262,0,0,0,138,0,287,0,36,79,125,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802IMPA3","Bovidae","Aepyceros","Impala",0,2015,0,1425,0,0,0,209,0,556,0,0,92,287,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802IMPA4","Bovidae","Aepyceros","Impala",15,923,0,809,0,0,0,192,0,279,0,0,161,41,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802IMPA5","Bovidae","Aepyceros","Impala",0,1132,0,1161,0,0,0,160,0,524,0,0,91,166,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802PINS1","Suidae","Potamochoerus","Pinselohrschwein",0,1617,0,3648,0,0,11,0,4898,362,0,0,98,1575,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802PINS2","Suidae","Potamochoerus","Pinselohrschwein",0,1464,0,4282,0,0,0,0,707,752,0,0,42,1607,0,15,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802PINS3","Suidae","Potamochoerus","Pinselohrschwein",0,2110,0,6079,0,0,0,0,6309,581,0,0,169,2174,0,27,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802PINS4","Suidae","Potamochoerus","Pinselohrschwein",0,1807,0,5068,0,0,0,0,6232,520,0,0,111,1760,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802PINS5","Suidae","Potamochoerus","Pinselohrschwein",0,1613,0,2582,0,0,0,0,778,520,0,0,63,1685,0,35,0,0,0,0,0,0,0,0,57,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TIGA1","Felidae","Panthera","Tiger",0,0,0,26416,0,0,390,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TIGA2","Felidae","Panthera","Tiger",0,3086,14,4177,0,0,107,0,1336,0,0,0,0,0,0,0,635,300,181,7021,0,0,272,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TIGA4","Felidae","Panthera","Tiger",0,4051,10,15112,0,0,233,0,1701,0,0,49,4168,0,0,0,188,0,0,45,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,30,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TIGA5","Felidae","Panthera","Tiger",0,238,60,18229,102,0,315,0,77,0,0,0,96,0,0,0,0,24,495,7763,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TRAM1","Camelidae","Camelus","Trampeltier",0,1040,0,1598,0,0,0,42,0,196,0,0,49,652,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TRAM2","Camelidae","Camelus","Trampeltier",89,1949,0,1392,0,0,0,0,0,762,20,0,108,345,0,423,0,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN2802TRAM3","Camelidae","Camelus","Trampeltier",0,1558,0,1188,0,0,0,0,0,609,0,0,60,495,0,425,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706GEPA1","Felidae","Acinonyx","Gepard",0,347,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706GEPA2","Felidae","Acinonyx","Gepard",0,783,131,1647,0,0,0,0,27,0,0,0,159,0,0,0,0,0,0,0,0,0,1317,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706GEPA3","Felidae","Acinonyx","Gepard",0,819,44,4829,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1015,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706GEPA4","Felidae","Acinonyx","Gepard",0,0,126,334,0,0,0,0,0,0,0,0,0,0,0,0,370,391,0,360,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706JAGU1","Felidae","Panthera","Jaguar",0,120,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706JAGU2","Felidae","Panthera","Jaguar",0,798,113,1791,0,0,0,0,0,0,0,0,256,0,0,0,272,0,0,0,0,0,834,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706JAGU3","Felidae","Panthera","Jaguar",0,543,67,2598,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706JAGU4","Felidae","Panthera","Jaguar",0,0,0,4434,0,0,169,0,0,0,0,0,0,0,0,0,93,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706LOEF1","Canidae","Otocyon","Loeffelhund",0,1001,149,2998,0,0,0,0,225,0,0,0,77,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRE0706LOEF2","Canidae","Otocyon","Loeffelhund",0,887,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,321,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
