"index","Familie","Gattung","Art","digestion","Diet","Habitats","Habitat1","Habitat2","Region","D_4__Acidaminococcaceae","D_4__Akkermansiaceae","D_4__Anaerolineaceae","D_4__Bacteroidaceae","D_4__Christensenellaceae","D_4__Clostridiaceae","D_4__Clostridiales_Family_XIII","D_4__Defluviitaleaceae","D_4__Desulfobulbaceae","D_4__Eggerthellaceae","D_4__Erysipelotrichaceae","D_4__Eubacteriaceae","D_4__F082","D_4__Fibrobacteraceae","D_4__Lachnospiraceae","D_4__Lactobacillaceae","D_4__Methanobacteriaceae","D_4__Methanocorpusculaceae","D_4__Prevotellaceae","D_4__Rikenellaceae","D_4__Ruminococcaceae","D_4__Saccharimonadaceae","D_4__Spirochaetaceae","D_4__Synergistaceae","D_4__T34","D_4__Veillonellaceae","D_4__Carnobacteriaceae","D_4__Enterobacteriaceae","D_4__Enterococcaceae","D_4__Micrococcaceae","D_4__Moraxellaceae","D_4__Peptostreptococcaceae","D_4__Planococcaceae","D_4__Pseudomonadaceae","D_4__Sphingobacteriaceae","D_4__Staphylococcaceae","D_4__Streptococcaceae","D_4__Bifidobacteriaceae","D_4__Burkholderiaceae","D_4__Fusobacteriaceae","D_4__Peptococcaceae","D_4__Tannerellaceae","D_4__Campylobacteraceae","D_4__Methanomethylophilaceae","D_4__Mycoplasmataceae","D_4__Paludibacteraceae","D_4__Pedosphaeraceae","D_4__Pirellulaceae","D_4__Dysgonomonadaceae","D_4__Desulfovibrionaceae","D_4__Clostridiales_vadinBB60_group","D_4__Syntrophomonadaceae","D_4__Aerococcaceae","D_4__Bacillales_Family_XI","D_4__Helicobacteraceae","D_4__Weeksellaceae","D_4__Marinifilaceae","D_4__Coriobacteriaceae","D_4__Muribaculaceae","D_4__Bacillaceae","D_4__Burkholderiales_bacterium_Beta_02","D_4__Elusimicrobiaceae","D_4__Endomicrobiaceae","D_4__Aeromonadaceae","D_4__Flavobacteriaceae","D_4__Wohlfahrtiimonadaceae","D_4__Neisseriaceae","D_4__Pasteurellaceae","D_4__Clostridiales_Family_XI","D_4__Succinivibrionaceae","D_4__Paenibacillaceae","D_4__Hymenobacteraceae","D_4__Barnesiellaceae","D_4__Atopobiaceae","D_4__Puniceicoccaceae","D_4__Corynebacteriaceae","D_4__Leuconostocaceae","D_4__Sanguibacteraceae","D_4__Bacillales_Family_XII","D_4__Bacteriovoracaceae","D_4__Bdellovibrionaceae","D_4__Caulobacteraceae","D_4__Chthoniobacteraceae","D_4__Crocinitomicaceae","D_4__Devosiaceae","D_4__Dietziaceae","D_4__Diplorickettsiaceae","D_4__Herpetosiphonaceae","D_4__Intrasporangiaceae","D_4__Listeriaceae","D_4__Nocardiaceae","D_4__Nocardioidaceae","D_4__Rhizobiaceae","D_4__Rhodobacteraceae","D_4__Rubritaleaceae","D_4__Sphingomonadaceae","D_4__Spirosomaceae","D_4__Verrucomicrobiaceae","D_4__Xanthomonadaceae","D_4__Cardiobacteriaceae","D_4__Porphyromonadaceae","D_4__Alteromonadaceae","D_4__Cellvibrionaceae","D_4__Chitinophagaceae","D_4__Anaeroplasmataceae","D_4__Paracaedibacteraceae","D_4__PeH15","D_4__Methanosarcinaceae","D_4__Izimaplasmataceae","D_4__Arcobacteraceae","D_4__Shewanellaceae","D_4__Blastocatellaceae","D_4__Methyloligellaceae","D_4__Microscillaceae","D_4__Nitrososphaeraceae","D_4__Phormidiaceae","D_4__Xanthobacteraceae","D_4__Xiphinematobacteraceae","D_4__Brevibacteriaceae","D_4__Spiroplasmataceae","D_4__Cytophagaceae","D_4__Dermabacteraceae","D_4__Beijerinckiaceae","D_4__TM7_phylum_sp._oral_clone_FR058","D_4__Microbacteriaceae","D_4__Leptospiraceae","D_4__Marinilabiliaceae","D_4__Demequinaceae"
"FRA1411GIRA2","Giraffidae","Giraffa","Giraffe","foregut_ruminant","herbivor","Forest_Savanna","Forest","Savanna","Africa",3.76601934114317,2.16998191681736,0,12.8547841811463,2.22501769006997,0,0.66042927903137,0,0,0,0.369525906124695,0,0.440286186020914,0.400974919411903,5.77089393820269,0,0.974919411903452,0,7.58707445553896,11.9427627958173,33.4538878842676,0,13.0985140341222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267316612941269,0,0,0,0.141520559792436,0,0,0.330214639515685,0.794087585502005,0,0,0,0,0,0,0,0,0.338076892837487,0,0,0.0943470398616243,0,0,0.456010692664518,0,0,0,0,1.24223602484472,0,0,0,0,0.306627879550279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314490132872081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WALD11","Canidae","Speothos","Waldhund","simple","herbivor","Forest_Savanna","Forest","Savanna","South_America",2.7716265447532,0,0,27.0090720765769,0,16.701192942353,0,0,0,0,0,0,0,0,9.10779341381527,0.128580612900921,0,0,0,0,1.2929494963926,0,0,0,0,0,0,1.30723623115937,0,0,0,10.0792913779556,0,0,0,0,0,0,2.52160868633474,26.6304736052575,2.22158725623259,0.228587756268305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD10","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",1.86892123831924,0,0,5.72118746424258,0.177992498887547,0,3.1085118555718,0,0,0,6.29330621066684,0.203419998728625,0,0,24.4485410971966,0.260631873371051,0,0,5.21899434238129,1.2523043671731,7.86345432585341,0,0,0,0,0,0,0.0762824995232344,0,0,0,9.56709681520564,0.158921874006738,0,0,0,0,0,0.489479371940754,24.3595448477528,4.69137372067891,2.63810310851186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902676244358274,0.699256245629648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD11","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",1.92435301924353,0,0,17.7753815527538,0.572329130723291,6.17949568679496,6.87624419376244,0,0,0,5.25879230258792,0,0,0,3.56668878566689,0,0,0,0.456204379562044,17.6592568015926,10.3185136031851,0,0,0,0,0,0,0,0,0,0,1.96582614465826,0,0,0,0,0,0,0.86264100862641,10.9323158593232,0.646980756469808,1.94094226940942,0,0,0,0,0,0,0,0,0,0,0,0,6.08825481088255,0,1.06171201061712,0,5.91406768414068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD7","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",0.908826523193253,0,0,5.0239930202123,0,9.04464155881925,3.12636323978479,0,0,0,6.45630362076487,0,0,0,10.4551403228152,0,0,0,17.1295623091464,0.232659589937473,7.29242402210266,0,0,0,0,0,0,0,0,0,1.34506325432601,7.43056565362803,0.683437545441326,0,0,0,0,0,0.894285298822161,26.8431001890359,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552566526101498,0,0,0,0.407154282390577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD8","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",5.20774448841153,0,0,23.0709440361786,0,0.69248162803844,0.32504239683437,0,0,0,1.55455059355568,0,0,0,3.17976257772753,0,0,0,10.7052006783493,3.00310910118711,0.515828151498021,0,0,0,0,0,0,2.33182589033352,0,0,0,1.3920293951385,0,0,0,0,0,0,3.39881288863765,34.8007348784624,0.296777840587903,2.48728094968909,0.162521198417185,0,0,0,0,0,0,0,0,0,0,0,3.37054833239118,0,0.650084793668739,0,2.74872809496891,0,0,0,0,0,0,0,0,0.105992085924251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD9","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",2.695549892178,0,0,14.9186434032543,0,5.07253479709861,4.48931582042737,0,0,0,5.03332679866693,0.25485198980592,0,0,5.31758478729661,0,0,0,1.71044893158204,11.2673985493041,10.1989805920408,0,0,0,0,0,0,0,0,0,0,1.55851793765928,0,0,0,0,0,0,1.2742599490296,15.2176043912958,0.950793961968242,3.00921387963144,0,0,0,0,0,0,0,0.1960399921584,0,0,0,0,10.1009605959616,0,0.838070966477161,0,5.89590276416389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1711TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0.243200657669384,0,0,8.66616428033158,0,40.624785914914,0,0,0,0.524080290470645,1.34274165924505,0,0,0,21.7613208193464,0.517229567719394,0,0,0,0,2.64095362060697,0,0,0,0,0,0,4.39131328355141,0,0,0,12.2525176406111,0,0,0,0,0,0,2.77111735288073,3.9528670274714,0,0.311707885181887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1811TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.182277061132922,0,30.2103196859226,0,0,0,0,3.37352776219854,0,0,0,28.1884464385867,0,0,0,0,0,0,0,0,0,0,0.647784632641615,0,4.69994391475042,0,0,0,26.57599551318,0,0,0,0,0.252383623107123,0,0,2.52944475602916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476724621424565,0,0,0,3.29220415030847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1911TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0,0,45.9506531204644,0,0,0,0,0.406386066763425,0,0,0,5.46081277213353,0,0,0,0,0,0,0,0,0,0,0,0,1.37518142235123,0,4.98185776487663,0.816400580551524,36.6835994194485,2.25689404934688,0,0,0,0,0,0,0.152394775036284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22133526850508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24310595065312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090711175616836,0.0689404934687954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10522496371553,0.235849056603774,0.0870827285921626,0.264876632801161,0.0943396226415094,0.261248185776488,0.24310595065312,0,0,0,0,0,0,0,0,0,0
"FRA2011TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0,0,49.627359057579,0,0,0,0,0.859478302680611,0,0,0,1.12393316504388,0,0,0,0,0,0,0,0,0,0,0,0.733261209279962,4.51376367351845,0,0,0,15.2181752614497,0,0,0,19.9002283928357,0.829426613775694,0,0,0.234403173458348,0,0,0,0,0,0,0,0,0,0,0,0,0.649116480346196,0.564971751412429,0,0,0,0,0,4.30941218896502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685178507032095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751292222622911,0,0,0,0,0,0,0,0,0
"FRA2111TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,1.54691894656098,0,42.2526208130913,0,0,0,0,2.72308872411148,0,0,0,27.28202505753,0,0,0,0,0,0.894911787266684,0,0,0,0,0.402710304270008,0,0.639222705190488,0,0,0,20.2889286627461,0,0,0,0,0,0,0.115060086934288,2.97877780618768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568908207619535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306826898491434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2211TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0,0,66.7497792322477,0,0,0,0,1.10643602929718,0,0,0,7.33987844787284,0,0,0,0,0,0,0,0,0,0,0,0,0.66490052464807,0,0.524648070230118,0.249337696743026,19.5937873357228,0,0.254532232091839,1.34019011999377,0,0,0,0,0.212975949301335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914238221391097,0,0,0,0,0,0,0,0,0.805152979066022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244143161394213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2311TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,2.80546327057955,0,48.578811369509,0,0,0,0,0,0,0,0,4.20819490586932,0,0,0,0,0,0,0,0,0,0,0,0,14.562569213732,0,0,0,25.765965300849,0,0,0,0,0,0,0.276854928017719,3.80214101144334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2411TIGA","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.608128151883714,0,14.2242657964996,0,0,0,0,1.17175912192228,0,0,0,13.0673390685257,0,0,0,0,0,0.326312666864432,0,0,0,0,0,0,0.964105606644912,0,0,0,56.9860575496885,0,0,0,1.95787600118659,0,0,0,10.6941560367843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506FENN1","Canidae","Vulpes","Fennek","simple","carnivor","Desert_Coastal","Desert","Coastal","Africa",5.22648083623693,0,0,40.8987144058633,0.792983299291121,4.32536345067884,0,0,0,0,0,0,0,0,8.78289078457287,0,0,0,10.9696023068605,1.0693259641956,3.55640994833594,0,0,0,0,0,0,0.384476751171453,0,0,0,0.540670431334855,0,0,0,0,0,0,3.46029076054307,16.4363811125796,0,1.83827946653851,0,0,0,0,0,0,0,1.03328126877328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68484921302415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506FENN2","Canidae","Vulpes","Fennek","simple","carnivor","Desert_Coastal","Desert","Coastal","Africa",3.45464622205801,0,0,45.6863107334195,0,0.480325143173841,0,0,0,0,0,0,0,0,6.72455200443377,0,0,0,10.8627378533161,2.36467762793275,2.549418067615,0,0,0,0,0,0,0.886754110474783,0,0,0,0,0,0,0,0,0,0,3.49159430999446,16.4418991317199,0,3.47312026602623,0,0.942176242379457,0,0,0,0,0,0.443377055237392,0,0,0,0,0,0,1.68113800110844,0,0.51727323111029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506TIGA1","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0.18109632931671,0,0,6.72145991502403,0,23.1106777181863,0,0,0,0,0,0,0,0,5.11945392491468,0,0.801002995054677,0,0,0,0,0,0,0,0,0,0,21.2230967472313,7.67569826565438,0,0,20.4429894824824,0,0,0,0,0.257714007104548,0,0,14.466810615031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506TIGA2","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",3.32835689821727,0,0,17.6956178097831,0,48.4060771054711,0,0,0,0,0,0,0,0,1.84420830771933,0,0,0,0,0,5.6906999209625,0,0,0,0,0,0,2.24817774655309,0,0,0,5.10230965135681,0,0,0,0,0,0,0.851848599279881,14.8327039606569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WALD1","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0,0,0,1.22684026039059,0,13.3032882657319,0,0,0,0,0.183608746453013,0,0,0,10.0317142380237,4.3398430979803,0,0,0,0,0,0,0,0,0,0,0,3.17142380237022,0,0,0,33.7005508262394,0,0,0,0,0,0,0,30.7377733266567,3.30495743615423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WALD2","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",3.88069036379611,0,0,25.197682903221,0,5.68105669143598,0,0,0,0,0.274001161526663,0,0,0,8.63848227182702,14.772236534481,0,0,0,0,0.830938305064554,0,0,0,0,0,0,2.2351942578887,0,0,0,7.11807365270353,0,0,0,0,0,0.564382827275029,2.24561821512069,27.9451402022248,0,0,0.576295921254449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402066921805429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD1","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",0,0,0,28.7337662337662,0,0,0,0,0,0,3.73376623376623,0,0,0,0,0,0,0,18.3441558441558,9.36147186147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.547619047619,0,3.35497835497836,0,0,0,0,0,0,0,0,0,0,0,0,2.16450216450216,0,0,0,2.75974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD2","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",0,0,0,30.8716707021792,0,2.54237288135593,0,0,0,0,2.90556900726392,0,0,0,2.6634382566586,0,0,0,23.728813559322,1.0088781275222,3.51089588377724,0,0,0,0,0,0,1.73527037933818,0,0,0,0,0,0,0,0,0,0,2.82485875706215,28.2082324455206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD3","Canidae","Lycaon","Wildhund","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",8.7456271864068,0,0,19.4902548725637,0,5.84707646176912,0,0,0,0,5.49725137431284,0,0,0,7.79610194902549,0,0,0,17.9410294852574,1.84907546226887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2373813093453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79810094952524,0,0,0,3.79810094952524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606TIGA3","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.629183400267738,0,7.71084337349398,0,0,0,0,0,0,0,0,2.61713520749665,0,0,0,0,0,0,0,0,0,0,0,0,74.3373493975904,1.63319946452477,0,0,3.76840696117805,0,0,0,0,0,0,0,9.30388219544846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606TIGA4","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",1.79260893546608,0,0,20.4495311638169,0,23.2349696635411,0,0,0,0,1.07556536127965,0,0,0,2.49586321014892,0,0,0,0,0,3.9161610590182,0,0,0,0,0,0,2.20628792057363,0,0,0,9.66629895201324,0,0,0,0,0,0,0,35.1627137341423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606WALD3","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0,0,0,7.59726603575184,0,8.54363827549947,0,0,0,0,0,0,0,0,7.57097791798107,0,0,0,0,0,0.525762355415352,0,0,0,0,0,0,0,0,0,0,24.8685594111462,0,0,0,0,0,0.93322818086225,0,49.9605678233439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606WALD4","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",7.51350082178915,0,0,11.1998121624795,0,1.0565860530641,0,0,0,0,0,0,0,0,4.4846208030054,0,0,0,0,0,0.575252406668232,0,0,0,0,0,0,43.813101667058,0,0,0,3.79196994599671,0,0,0,0,0,0,1.03310636299601,26.5320497769429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2706TIGA5","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",3.31200276720858,0,0,41.2919405050156,0,1.02905569007264,0,0,0,0,0,0,0,0,7.03043929436181,0,0,0,0,0,0.25077827741266,0,0,0,0,0,0,9.46039432722241,0,0,0,0.951227948806641,0,0,0,0,0,0,2.94015911449325,33.5610515392598,0,0,0.172950536146662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2706TIGA6","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,4.32931156848829,0,23.745310757376,0,0,0,0,0.517084051505627,0,0,0,11.8219608638345,0,0,0,0,0,0,0,0,0,0,3.97444996451384,0,21.8898915137382,0,0,0,8.69917874885937,0,0,0,0,0,0,0,25.0228125316841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2806TIGA7","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",2.08367115291065,0,0,21.4934327874169,0,17.9098427112048,0,0,0,0,0,0,0,0,7.59688665477542,0,0,0,0,0,0.21079941624777,0,0,0,0,0.640505918598995,0,22.977136371007,0,0,0,12.064212745257,0,0,0,0,0,0,0.997243392249068,14.0262688503324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
